team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BOS,2021,BOS,2021020148,BOS,DET,HOME,20211104,Team Level,5on4,0.9745,0.8462,0.8889,386,5.53,0.459,0.412,1.145,0.168,3.994,1.823,0.442,0.459,0.442,7,1,3,11,3,0,0,2,0,3,0,4,5,1,2,6,1,0,1,6,2,0,0.267,0.192,0,1,2,0,11,8,8,0,0.102,0,0,0.561,0.561,0.541,0.719,0.012,0.023,0.073,0.014,0.246,0.632,0.012,0.012,0.012,1,0,1,2,0,0,0,1,0,0,0,1,1,1,2,4,3,1,0,1,0,0,0.012,0,0,0,0,0,2,1,1,0,0.006,0,0,0.018,0.018,0.018
BOS,2021,BOS,2021020163,BOS,TOR,AWAY,20211106,Team Level,other,0.6294,0.8182,0.7778,107,5.785,1.698,0.553,0.976,0.188,2.799,0.787,0.956,1.698,0.956,6,1,2,9,0,2,0,1,0,3,1,6,7,0,0,1,0,1,0,2,1,4,0.125,0.094,1.479,0,0,0,9,7,7,0,0.197,0.768,0.863,1.032,1.032,0.725,1.281,1,0.076,0.071,0.036,0.61,0.206,1,1,1,1,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.105,0.895,0,0,1,2,2,2,0,0.019,0,0,1.019,1.019,1.019
BOS,2021,BOS,2021020163,BOS,TOR,AWAY,20211106,Team Level,all,0.5019,0.5736,0.58,3600,42.185,4.724,2.883,8.8,1.333,23.739,16.52,3.914,4.738,3.928,44,14,16,74,2,3,0,7,3,30,13,42,56,4,8,27,32,7,15,46,5,7,1.408,0.648,2.668,1,0,1,72.612,58,57.706,9,0.693,0.863,0.863,4.554,4.573,4.189,31.121,4.689,2.331,6.713,1.044,16.221,11.002,4.464,4.637,4.409,36,6,13,55,5,4,2,7,2,13,11,31,37,3,6,28,22,10,11,24,10,8,0.82,1.199,2.67,0,1,4,55.268,42,42.007,8,0.514,1.056,1.056,4.147,4.086,4.017
BOS,2021,BOS,2021020163,BOS,TOR,AWAY,20211106,Team Level,5on5,0.4789,0.5938,0.6,2804,32.461,2.247,2.048,7.208,1.022,18.436,14.039,2.212,2.261,2.226,33,12,12,57,1,1,0,5,3,23,12,32,44,4,8,17,30,5,12,39,4,2,1.221,0.553,0.473,1,0,0,55.612,45,44.706,7,0.417,0.094,0,2.664,2.683,2.64,22.385,2.445,1.553,5.041,0.755,12.041,8.165,2.344,2.394,2.29,27,3,9,39,2,3,1,6,1,8,10,25,28,3,6,24,18,10,10,21,5,4,0.722,0.67,1.053,0,0,2,39.268,30,30.007,7,0.323,0.828,0.828,1.94,1.878,1.871
BOS,2021,BOS,2021020163,BOS,TOR,AWAY,20211106,Team Level,4on5,0.0242,0.0769,0.1111,315,0.718,0.028,0.036,0.051,0.015,0.261,0.609,0.025,0.028,0.025,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4,1,1,2,1,0,0,0.028,0,0,0,0,0,1,1,1,2,0.008,0,0,0.036,0.036,0.032,6.051,1.13,0.631,1.415,0.208,3.062,1.553,1.006,1.13,1.006,7,1,4,12,2,1,1,0,0,4,1,5,6,0,0,1,1,0,0,2,3,3,0.08,0.328,0.722,0,1,1,12,8,8,0,0.157,0.228,0.228,1.059,1.059,0.998
BOS,2021,BOS,2021020163,BOS,TOR,AWAY,20211106,Team Level,5on4,0.8682,0.7778,0.7143,374,3.222,0.751,0.246,0.565,0.108,2.244,1.086,0.722,0.751,0.722,4,1,2,7,1,0,0,1,0,3,0,3,4,0,0,5,1,0,1,4,0,1,0.034,0,0.717,0,0,1,7,5,5,0,0.071,0,0,0.822,0.822,0.792,1.404,0.114,0.071,0.185,0.045,0.507,1.078,0.114,0.114,0.114,1,1,0,2,0,0,0,1,1,0,0,1,2,0,0,3,3,0,1,1,1,0,0.018,0.096,0,0,0,0,2,2,2,1,0.015,0,0,0.129,0.129,0.129
BOS,2021,BOS,2021020182,BOS,OTT,HOME,20211109,Team Level,other,0.2229,0.6667,0.5714,364,2.993,0.193,0.161,0.702,0.09,1.458,1.398,0.188,0.193,0.188,2,2,2,6,1,0,0,1,0,2,0,1,3,1,2,3,1,1,0,3,1,0,0.064,0.129,0,0,1,0,6,4,4,0,0.038,0,0,0.231,0.231,0.226,2.294,0.673,0.16,0.294,0.062,1.302,0.508,0.673,0.673,0.673,2,1,0,3,0,0,0,1,0,1,1,2,3,0,0,5,1,0,0,2,0,1,0.097,0,0.577,0,0,0,3,3,3,0,0.062,0,0,0.735,0.735,0.735
BOS,2021,BOS,2021020182,BOS,OTT,HOME,20211109,Team Level,all,0.4456,0.6168,0.5595,3600,32.296,1.912,2.06,7.992,1.046,19.756,14.234,1.895,1.851,1.833,36,11,19,66,3,0,0,9,2,17,16,33,44,8,19,33,27,10,4,38,9,0,0.816,1.096,0,1,2,0,64.014,47,45.757,1,0.434,0,0,2.346,2.27,2.247,26.577,2.379,1.946,6.296,0.891,15.297,10.192,2.346,2.455,2.421,27,10,4,41,2,2,1,7,1,12,13,25,35,5,13,24,26,7,5,30,4,3,0.588,0.528,1.262,1,0,1,41.691,37,37.393,2,0.449,0.686,0.686,2.142,2.181,2.176
BOS,2021,BOS,2021020182,BOS,OTT,HOME,20211109,Team Level,5on5,0.4539,0.6582,0.623,2509,25.569,1.25,1.537,6.577,0.84,16.388,11.409,1.239,1.188,1.178,30,8,14,52,1,0,0,7,2,15,13,29,37,6,15,22,24,6,4,33,5,0,0.662,0.588,0,1,0,0,50.014,38,36.757,1,0.306,0,0,1.556,1.48,1.465,17.187,1.504,1.103,4.353,0.543,8.865,6.63,1.472,1.58,1.546,16,7,4,27,2,2,1,3,1,8,7,14,21,5,13,14,24,7,3,18,3,2,0.411,0.408,0.686,1,0,1,27.691,23,23.393,2,0.228,0.686,0.686,1.047,1.086,1.081
BOS,2021,BOS,2021020182,BOS,OTT,HOME,20211109,Team Level,4on5,0.4538,0.1,0.1,490,0.813,0.059,0.019,0.192,0.025,0.219,0.486,0.059,0.059,0.059,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,4,1,3,0,1,0,0,0.059,0,0,0,0,0,1,1,1,0,0.004,0,0,0.063,0.063,0.063,6.027,0.071,0.546,1.422,0.217,4.494,2.25,0.071,0.071,0.071,7,2,0,9,0,0,0,3,0,2,4,7,9,0,0,4,1,0,2,9,0,0,0.071,0,0,0,0,0,9,9,9,0,0.128,0,0,0.199,0.199,0.199
BOS,2021,BOS,2021020182,BOS,OTT,HOME,20211109,Team Level,5on4,0.7597,0.7778,0.6667,237,2.922,0.411,0.344,0.522,0.092,1.691,0.941,0.409,0.411,0.409,3,1,3,7,1,0,0,1,0,0,2,2,3,1,2,4,1,0,0,1,3,0,0.031,0.38,0,0,1,0,7,4,4,0,0.085,0,0,0.496,0.496,0.493,1.07,0.13,0.137,0.226,0.068,0.635,0.803,0.13,0.13,0.13,2,0,0,2,0,0,0,0,0,1,1,2,2,0,0,1,0,0,0,1,1,0,0.01,0.12,0,0,0,0,2,2,2,0,0.03,0,0,0.161,0.161,0.161
BOS,2021,BOS,2021020195,BOS,EDM,HOME,20211111,Team Level,other,0.1302,0.5,0.6667,128,1.469,0.075,0.108,0.308,0.045,1.055,0.409,0.075,0.075,0.075,2,0,0,2,0,0,0,1,0,0,1,2,2,0,0,1,1,0,0,2,0,0,0.075,0,0,0,0,0,2,2,2,0,0.027,0,0,0.102,0.102,0.102,0.504,0.501,0.008,0.007,0.016,0.146,0.322,0.501,0.501,0.501,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.501,0,0,0,2,1,1,0,0.003,0,0,0.504,0.504,0.504
BOS,2021,BOS,2021020195,BOS,EDM,HOME,20211111,Team Level,all,0.4143,0.5217,0.5195,3600,28.157,2.172,1.951,6.17,0.892,17.143,11.672,2.121,2.102,2.052,29,11,8,48,3,1,1,3,1,11,21,26,37,2,4,35,34,6,9,31,8,1,0.938,0.976,0.258,1,1,1,46.345,40,38.802,1,0.424,0.258,0.258,2.338,2.255,2.247,27.87,3.07,1.998,5.648,0.856,13.809,11.619,3.05,3.198,3.176,28,9,7,44,5,2,1,7,0,13,10,23,32,3,6,17,30,6,8,24,9,4,0.63,1.073,1.368,0,3,2,45.109,37,37.852,2,0.44,0.337,0.337,3.174,3.301,3.279
BOS,2021,BOS,2021020195,BOS,EDM,HOME,20211111,Team Level,5on5,0.3929,0.5211,0.5172,2872,20.92,1.574,1.38,4.744,0.669,12.507,9.125,1.524,1.504,1.455,21,9,7,37,3,1,1,2,1,10,13,18,27,2,4,29,31,4,8,22,7,1,0.463,0.854,0.258,1,1,1,35.345,30,28.802,1,0.284,0.258,0.258,1.6,1.517,1.51,21.151,2.432,1.483,4.613,0.671,10.621,8.18,2.412,2.56,2.538,21,7,6,34,5,2,1,6,0,7,8,16,23,3,6,15,26,4,8,16,9,3,0.493,1.073,0.867,0,3,2,35.109,28,28.852,2,0.315,0.337,0.337,2.411,2.538,2.517
BOS,2021,BOS,2021020195,BOS,EDM,HOME,20211111,Team Level,4on5,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,0.058,0.451,0.745,0.099,2.443,1.204,0.058,0.058,0.058,4,1,0,5,0,0,0,0,0,4,1,4,5,0,0,1,1,2,0,5,0,0,0.058,0,0,0,0,0,5,5,5,0,0.107,0,0,0.165,0.165,0.164
BOS,2021,BOS,2021020195,BOS,EDM,HOME,20211111,Team Level,5on4,0.8688,0.75,0.7273,360,5.768,0.523,0.463,1.117,0.178,3.581,2.138,0.522,0.523,0.522,6,2,1,9,0,0,0,0,0,1,7,6,8,0,0,4,1,0,1,7,1,0,0.4,0.122,0,0,0,0,9,8,8,0,0.113,0,0,0.635,0.635,0.635,2.355,0.079,0.056,0.283,0.07,0.599,1.913,0.079,0.079,0.079,3,0,0,3,0,0,0,1,0,1,1,3,3,0,0,1,3,0,0,3,0,0,0.079,0,0,0,0,0,3,3,3,0,0.015,0,0,0.094,0.094,0.094
BOS,2021,BOS,2021020215,BOS,NJD,AWAY,20211113,Team Level,other,0.8877,0.3333,0.5,280,2.147,0.822,0.065,0.369,0.055,0.792,0.897,0.822,0.822,0.822,3,0,0,3,1,0,0,0,1,0,1,2,2,0,0,1,0,1,0,2,0,1,0.053,0,0.769,0,0,1,3,3,3,0,0.016,0,0,0.838,0.838,0.838,1.81,0.104,0.124,0.44,0.068,1.313,0.951,0.104,0.104,0.104,2,1,3,6,0,0,0,0,0,0,3,2,3,0,0,4,1,1,2,3,0,0,0.104,0,0,0,0,0,6,3,3,0,0.03,0,0,0.135,0.135,0.135
BOS,2021,BOS,2021020215,BOS,NJD,AWAY,20211113,Team Level,all,0.6397,0.4435,0.5165,3600,35.555,4.789,1.997,8.295,1.097,16.963,13.86,4.562,5.074,4.824,36,11,8,55,5,5,3,7,1,11,18,31,42,4,8,35,16,16,4,32,7,8,0.781,0.817,3.19,0,0,5,59.171,47,50.41,0,0.434,1.518,1.518,3.705,3.875,3.853,31.25,2.697,2.013,6.956,1.055,18.274,13.006,2.682,2.53,2.515,29,15,25,69,2,0,0,9,1,15,17,27,42,3,6,30,11,22,8,32,10,2,1.004,1.167,0.526,1,0,1,64.029,44,41.158,3,0.424,0,0,3.121,2.928,2.91
BOS,2021,BOS,2021020215,BOS,NJD,AWAY,20211113,Team Level,5on5,0.5728,0.4327,0.5,2908,29.116,3.216,1.639,7.28,0.906,13.937,11.021,2.99,3.501,3.251,27,11,7,45,3,5,3,7,0,9,14,24,35,2,4,28,15,13,3,26,6,6,0.671,0.645,1.9,0,0,3,49.171,38,41.41,0,0.339,1.518,1.518,2.038,2.208,2.187,27.338,2.399,1.706,6.1,0.925,15.447,11.424,2.386,2.231,2.219,26,12,21,59,2,0,0,8,1,13,14,24,36,3,6,25,10,18,5,27,9,2,0.797,1.075,0.526,1,0,1,54.029,38,35.158,3,0.352,0,0,2.75,2.557,2.543
BOS,2021,BOS,2021020215,BOS,NJD,AWAY,20211113,Team Level,4on5,0.4987,0.3333,0.4,290,1.546,0.193,0.074,0.206,0.043,0.471,1.013,0.193,0.193,0.193,2,0,0,2,0,0,0,0,0,0,2,2,2,1,2,4,1,2,0,1,1,0,0.021,0.172,0,0,0,0,2,2,2,0,0.017,0,0,0.209,0.209,0.209,2.101,0.194,0.183,0.416,0.062,1.514,0.632,0.191,0.194,0.191,1,2,1,4,0,0,0,1,0,2,0,1,3,0,0,1,0,0,1,2,1,0,0.102,0.092,0,0,0,0,4,3,3,0,0.042,0,0,0.236,0.236,0.232
BOS,2021,BOS,2021020215,BOS,NJD,AWAY,20211113,Team Level,5on4,1,1,1,122,2.746,0.558,0.218,0.44,0.094,1.762,0.928,0.558,0.558,0.558,4,0,1,5,1,0,0,0,0,2,1,3,3,1,2,2,0,0,1,3,0,1,0.037,0,0.521,0,0,1,5,4,4,0,0.062,0,0,0.62,0.62,0.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,2021,BOS,2021020224,BOS,MTL,HOME,20211114,Team Level,other,0.8894,0.75,0.75,127,2.153,0.909,0.115,0.229,0.052,0.876,0.819,0.904,0.909,0.904,3,0,0,3,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,1,0.148,0,0.761,0,0,1,3,3,3,0,0.028,0,0,0.937,0.937,0.931,0.838,0.113,0.034,0.181,0.022,0.299,0.351,0.113,0.113,0.113,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,1,0,0,0.113,0,0,0,0,1,1,1,0,0.009,0,0,0.122,0.122,0.122
BOS,2021,BOS,2021020224,BOS,MTL,HOME,20211114,Team Level,all,0.7162,0.534,0.5581,3600,35.707,4.75,2.677,7.6,1.1,18.749,13.123,4.643,4.619,4.515,41,7,7,55,5,4,3,5,2,14,18,36,43,1,2,24,31,2,6,32,10,6,1.133,1.311,2.306,0,1,4,52.923,48,46.251,1,0.59,1.05,1.05,4.29,4.167,4.111,26.813,1.882,1.692,6.099,0.869,15.526,11.932,1.862,2,1.978,29,9,10,48,2,1,0,9,0,8,18,27,36,4,8,29,29,5,7,32,5,1,0.871,0.572,0.439,2,0,0,49.921,38,39.603,3,0.348,0.439,0.439,1.791,1.885,1.878
BOS,2021,BOS,2021020224,BOS,MTL,HOME,20211114,Team Level,5on5,0.634,0.4886,0.507,3112,26.715,2.991,1.928,6.014,0.834,14.033,10.201,2.92,2.86,2.792,32,4,7,43,3,3,2,4,2,8,16,29,33,0,0,23,31,2,5,25,6,5,0.682,0.764,1.545,0,0,3,40.923,36,34.251,1,0.407,0.967,0.967,2.431,2.308,2.291,24.978,1.727,1.561,5.676,0.778,14.565,10.692,1.708,1.845,1.824,26,9,10,45,2,1,0,9,0,8,15,24,33,4,8,23,26,5,7,30,4,1,0.83,0.459,0.439,2,0,0,46.921,35,36.603,3,0.319,0.439,0.439,1.608,1.702,1.695
BOS,2021,BOS,2021020224,BOS,MTL,HOME,20211114,Team Level,4on5,1,1,1,36,0.686,0.179,0.04,0.091,0.028,0.229,0.433,0.179,0.179,0.179,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.179,0,0,0,0,1,1,1,0,0.009,0,0,0.188,0.188,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,2021,BOS,2021020224,BOS,MTL,HOME,20211114,Team Level,5on4,0.9411,0.8,0.8,325,6.153,0.671,0.594,1.266,0.187,3.612,1.67,0.64,0.671,0.64,5,3,0,8,1,1,1,0,0,4,2,4,7,1,2,1,0,0,1,5,3,0,0.303,0.368,0,0,1,0,8,8,8,0,0.146,0.083,0.083,0.734,0.734,0.701,0.997,0.042,0.097,0.241,0.069,0.662,0.889,0.041,0.042,0.041,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,3,2,0,0,2,0,0,0.042,0,0,0,0,0,2,2,2,0,0.02,0,0,0.062,0.062,0.061
BOS,2021,BOS,2021020267,BOS,PHI,AWAY,20211120,Team Level,other,0.46,0.5,0.4286,234,2.302,0.19,0.125,0.48,0.069,1.003,1.133,0.19,0.19,0.19,2,1,1,4,1,0,0,0,0,0,2,1,2,0,0,3,1,0,0,2,1,0,0.047,0.143,0,0,1,0,4,3,3,0,0.03,0,0,0.22,0.22,0.22,3.009,0.223,0.154,0.63,0.09,1.469,1.434,0.221,0.223,0.221,2,2,0,4,0,0,0,2,0,1,1,2,4,0,0,5,0,0,0,3,1,0,0.117,0.106,0,0,0,0,4,4,4,0,0.037,0,0,0.26,0.26,0.258
BOS,2021,BOS,2021020267,BOS,PHI,AWAY,20211120,Team Level,all,0.5353,0.5495,0.5638,3600,39.967,2.676,2.532,8.878,1.177,20.696,17.041,2.632,2.882,2.835,44,9,8,61,5,4,0,7,1,16,20,39,48,7,17,29,33,5,7,41,9,3,0.794,1.069,0.813,1,4,0,65.169,53,56.279,6,0.567,0.84,0.84,2.402,2.581,2.553,30.462,2.323,2.112,6.436,1.001,16.431,12.697,2.297,2.22,2.194,31,10,9,50,2,1,1,9,0,17,12,29,39,4,11,28,29,7,5,31,9,1,1.03,1.011,0.283,0,1,1,47.392,41,38.905,3,0.455,0.283,0.283,2.496,2.395,2.369
BOS,2021,BOS,2021020267,BOS,PHI,AWAY,20211120,Team Level,5on5,0.6295,0.5625,0.5797,2699,30.378,2.355,1.648,6.798,0.894,15.253,13.052,2.314,2.561,2.517,34,6,5,45,4,3,0,6,1,9,17,30,36,6,15,19,29,5,7,29,8,3,0.616,0.926,0.813,1,3,0,49.169,40,43.279,6,0.335,0.813,0.813,1.877,2.055,2.035,21.803,1.386,1.378,4.914,0.742,11.473,9.107,1.374,1.283,1.272,23,6,6,35,1,1,1,5,0,13,9,22,28,3,9,19,27,6,3,25,3,1,0.754,0.349,0.283,0,0,1,32.392,29,26.905,1,0.281,0.283,0.283,1.384,1.283,1.276
BOS,2021,BOS,2021020267,BOS,PHI,AWAY,20211120,Team Level,4on5,0.0142,0.0909,0.125,433,0.719,0.008,0.026,0.061,0.013,0.235,0.657,0.008,0.008,0.008,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,1,0,0,1,0,0,0.008,0,0,0,0,0,1,1,1,0,0.006,0,0,0.014,0.014,0.013,4.795,0.557,0.51,0.806,0.153,3.255,1.719,0.544,0.557,0.544,5,2,3,10,1,0,0,1,0,3,2,4,6,0,0,1,0,1,0,3,4,0,0.159,0.398,0,0,1,0,10,7,7,0,0.121,0,0,0.679,0.679,0.662
BOS,2021,BOS,2021020267,BOS,PHI,AWAY,20211120,Team Level,5on4,0.4393,0.9167,0.9,234,6.569,0.123,0.733,1.54,0.2,4.205,2.199,0.12,0.123,0.12,7,2,2,11,0,1,0,1,0,6,1,7,9,1,2,2,2,0,0,9,0,0,0.123,0,0,0,0,0,11,9,9,0,0.196,0.027,0.027,0.292,0.292,0.285,0.855,0.157,0.07,0.085,0.017,0.234,0.436,0.157,0.157,0.157,1,0,0,1,0,0,0,1,0,0,0,1,1,1,2,3,2,0,2,0,1,0,0,0.157,0,0,0,0,1,1,1,2,0.016,0,0,0.173,0.173,0.173
BOS,2021,BOS,2021020274,BOS,CGY,HOME,20211121,Team Level,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,2021,BOS,2021020274,BOS,CGY,HOME,20211121,Team Level,all,0.4418,0.4872,0.4773,3600,29.727,2.426,2.019,7.215,1.004,17.406,11.93,2.254,2.313,2.143,28,14,15,57,0,2,0,11,1,14,14,28,42,2,4,33,37,6,12,32,8,2,0.78,0.793,0.852,0,0,0,52.261,42,38.846,3,0.446,0.71,0.71,2.162,2.031,1.933,33.417,3.065,2.015,8.008,1.127,17.809,13.976,2.837,3.284,3.044,32,14,14,60,4,4,3,13,2,14,9,28,42,3,6,29,28,5,6,36,5,5,0.703,0.678,1.684,1,0,3,65.536,46,49.619,1,0.435,1.32,1.32,2.18,2.327,2.3
BOS,2021,BOS,2021020274,BOS,CGY,HOME,20211121,Team Level,5on5,0.3677,0.5,0.5,3061,23.122,1.313,1.545,5.741,0.797,13.541,10.063,1.301,1.201,1.189,23,10,12,45,0,1,0,11,0,10,11,23,33,2,4,25,36,5,6,27,5,1,0.541,0.541,0.232,0,0,0,40.261,33,29.846,3,0.315,0.089,0.089,1.539,1.407,1.394,23.654,2.258,1.287,6.379,0.839,12.494,9.743,2.144,2.478,2.351,23,10,12,45,3,2,2,10,2,9,7,20,30,3,6,22,27,5,5,27,3,3,0.635,0.423,1.2,1,0,2,50.536,33,36.619,1,0.264,0.944,0.944,1.578,1.725,1.709
BOS,2021,BOS,2021020274,BOS,CGY,HOME,20211121,Team Level,4on5,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.446,0.062,0.462,1.147,0.165,4.165,1.999,0.062,0.062,0.062,5,3,2,10,0,0,0,3,0,4,1,5,8,0,0,6,0,0,1,8,0,0,0.062,0,0,0,0,0,10,8,8,0,0.113,0,0,0.175,0.175,0.173
BOS,2021,BOS,2021020274,BOS,CGY,HOME,20211121,Team Level,5on4,0.5994,0.7059,0.6429,299,6.605,1.113,0.475,1.473,0.208,3.865,1.867,0.953,1.113,0.953,5,4,3,12,0,1,0,0,1,4,3,5,9,0,0,7,1,0,5,5,3,1,0.239,0.253,0.621,0,0,0,12,9,9,0,0.132,0.621,0.621,0.623,0.623,0.539,4.317,0.744,0.266,0.482,0.123,1.15,2.235,0.632,0.744,0.632,4,1,0,5,1,2,1,0,0,1,1,3,4,0,0,1,1,0,0,1,2,2,0.006,0.254,0.484,0,0,1,5,5,5,0,0.058,0.376,0.376,0.426,0.426,0.418
BOS,2021,BOS,2021020290,BOS,BUF,AWAY,20211124,Team Level,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,2021,BOS,2021020290,BOS,BUF,AWAY,20211124,Team Level,all,0.6596,0.6017,0.6224,3600,43.026,3.032,2.789,10.273,1.354,25.5,18.053,2.881,3.275,3.111,47,14,10,71,5,2,1,8,1,28,17,42,56,3,7,33,27,4,4,53,5,3,1.393,0.578,1.061,3,1,1,78.625,61,65.908,1,0.615,0.448,0.448,3.199,3.479,3.358,25.902,1.565,1.592,6.804,1.022,15.076,10.941,1.553,1.414,1.403,25,12,10,47,1,0,0,6,2,7,21,24,36,3,12,15,18,6,8,29,8,0,0.711,0.854,0,1,0,0,41.716,37,33.775,3,0.323,0,0,1.888,1.708,1.695
BOS,2021,BOS,2021020290,BOS,BUF,AWAY,20211124,Team Level,5on5,0.5939,0.5258,0.55,3091,31.197,2.214,1.943,7.677,1.002,17.889,13.275,2.075,2.457,2.305,37,7,7,51,3,2,1,8,1,19,11,34,41,3,7,26,27,4,4,37,5,2,1.099,0.578,0.536,2,1,0,58.625,44,48.908,1,0.402,0.448,0.448,2.167,2.447,2.342,25.172,1.514,1.538,6.66,1.002,14.561,10.725,1.506,1.363,1.356,24,12,10,46,1,0,0,5,2,7,21,23,35,3,12,13,18,6,7,28,8,0,0.66,0.854,0,1,0,0,40.716,36,32.775,3,0.31,0,0,1.824,1.645,1.636
BOS,2021,BOS,2021020290,BOS,BUF,AWAY,20211124,Team Level,4on5,0.3108,0.6667,0.6667,120,1.489,0.023,0.038,0.252,0.045,0.399,1.243,0.023,0.023,0.023,1,1,0,2,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,2,0,0,0.023,0,0,0,0,0,2,2,2,0,0.008,0,0,0.031,0.031,0.031,0.73,0.051,0.054,0.144,0.02,0.516,0.215,0.047,0.051,0.047,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0.051,0,0,0,0,0,1,1,1,0,0.013,0,0,0.064,0.064,0.059
